price,date,min,max,median
215.55,20210512-1000,180.76,238.48,214.705
215.55,20210512-1000,180.76,238.48,214.705
215.55,20210512-1000,180.76,238.48,214.705
221.39,20210512-1000,180.76,238.48,214.705
221.4,20210512-1000,180.76,238.48,214.705
221.69,20210512-1000,180.76,238.48,214.705
221.69,20210512-1000,180.76,238.48,214.705
221.7,20210512-1000,180.76,238.48,214.705
225.19,20210512-1000,180.76,238.48,214.705
237.1,20210512-1000,180.76,238.48,214.705
238.48,20210512-1000,180.76,238.48,214.705
180.53,20210512-1015,180.53,237.84,214.21
187.61,20210512-1015,180.53,237.84,214.21
193.85,20210512-1015,180.53,237.84,214.21
196.38,20210512-1015,180.53,237.84,214.21
198.9,20210512-1015,180.53,237.84,214.21
202.47,20210512-1015,180.53,237.84,214.21
202.51,20210512-1015,180.53,237.84,214.21
205.63,20210512-1015,180.53,237.84,214.21
207.53,20210512-1015,180.53,237.84,214.21
212.64,20210512-1015,180.53,237.84,214.21
213.03,20210512-1015,180.53,237.84,214.21
213.04,20210512-1015,180.53,237.84,214.21
215.38,20210512-1015,180.53,237.84,214.21
215.38,20210512-1015,180.53,237.84,214.21
215.38,20210512-1015,180.53,237.84,214.21
215.38,20210512-1015,180.53,237.84,214.21
220.62,20210512-1015,180.53,237.84,214.21
220.63,20210512-1015,180.53,237.84,214.21
220.92,20210512-1015,180.53,237.84,214.21
220.92,20210512-1015,180.53,237.84,214.21
220.93,20210512-1015,180.53,237.84,214.21
225.24,20210512-1015,180.53,237.84,214.21
236.92,20210512-1015,180.53,237.84,214.21
237.84,20210512-1015,180.53,237.84,214.21
188.87,20210512-1030,188.87,247.77,217.34
195.61,20210512-1030,188.87,247.77,217.34
197.31,20210512-1030,188.87,247.77,217.34
199.83,20210512-1030,188.87,247.77,217.34
203.41,20210512-1030,188.87,247.77,217.34
203.45,20210512-1030,188.87,247.77,217.34
207.2,20210512-1030,188.87,247.77,217.34
208.96,20210512-1030,188.87,247.77,217.34
214.31,20210512-1030,188.87,247.77,217.34
214.32,20210512-1030,188.87,247.77,217.34
214.42,20210512-1030,188.87,247.77,217.34
217.34,20210512-1030,188.87,247.77,217.34
217.34,20210512-1030,188.87,247.77,217.34
217.34,20210512-1030,188.87,247.77,217.34
217.34,20210512-1030,188.87,247.77,217.34
222.02,20210512-1030,188.87,247.77,217.34
222.04,20210512-1030,188.87,247.77,217.34
222.33,20210512-1030,188.87,247.77,217.34
222.33,20210512-1030,188.87,247.77,217.34
222.34,20210512-1030,188.87,247.77,217.34
227.51,20210512-1030,188.87,247.77,217.34
239.08,20210512-1030,188.87,247.77,217.34
239.55,20210512-1030,188.87,247.77,217.34
247.77,20210512-1030,188.87,247.77,217.34
188.6,20210512-1045,188.6,255.15,217.55
195.79,20210512-1045,188.6,255.15,217.55
199.14,20210512-1045,188.6,255.15,217.55
202.7,20210512-1045,188.6,255.15,217.55
202.74,20210512-1045,188.6,255.15,217.55
207.09,20210512-1045,188.6,255.15,217.55
208.71,20210512-1045,188.6,255.15,217.55
213.86,20210512-1045,188.6,255.15,217.55
213.87,20210512-1045,188.6,255.15,217.55
214.48,20210512-1045,188.6,255.15,217.55
217.55,20210512-1045,188.6,255.15,217.55
217.55,20210512-1045,188.6,255.15,217.55
217.55,20210512-1045,188.6,255.15,217.55
217.55,20210512-1045,188.6,255.15,217.55
221.63,20210512-1045,188.6,255.15,217.55
221.65,20210512-1045,188.6,255.15,217.55
221.94,20210512-1045,188.6,255.15,217.55
221.94,20210512-1045,188.6,255.15,217.55
221.95,20210512-1045,188.6,255.15,217.55
227.95,20210512-1045,188.6,255.15,217.55
239.3,20210512-1045,188.6,255.15,217.55
239.33,20210512-1045,188.6,255.15,217.55
248.0,20210512-1045,188.6,255.15,217.55
255.15,20210512-1045,188.6,255.15,217.55
187.12,20210512-1100,187.12,246.65,216.36
194.73,20210512-1100,187.12,246.65,216.36
197.17,20210512-1100,187.12,246.65,216.36
200.69,20210512-1100,187.12,246.65,216.36
200.73,20210512-1100,187.12,246.65,216.36
205.65,20210512-1100,187.12,246.65,216.36
207.12,20210512-1100,187.12,246.65,216.36
212.04,20210512-1100,187.12,246.65,216.36
212.05,20210512-1100,187.12,246.65,216.36
213.16,20210512-1100,187.12,246.65,216.36
216.36,20210512-1100,187.12,246.65,216.36
216.36,20210512-1100,187.12,246.65,216.36
216.36,20210512-1100,187.12,246.65,216.36
216.36,20210512-1100,187.12,246.65,216.36
216.36,20210512-1100,187.12,246.65,216.36
219.82,20210512-1100,187.12,246.65,216.36
219.84,20210512-1100,187.12,246.65,216.36
220.12,20210512-1100,187.12,246.65,216.36
220.12,20210512-1100,187.12,246.65,216.36
220.14,20210512-1100,187.12,246.65,216.36
226.94,20210512-1100,187.12,246.65,216.36
237.57,20210512-1100,187.12,246.65,216.36
238.0,20210512-1100,187.12,246.65,216.36
246.65,20210512-1100,187.12,246.65,216.36
184.05,20210512-1115,184.05,249.98,213.33
192.0,20210512-1115,184.05,249.98,213.33
193.54,20210512-1115,184.05,249.98,213.33
196.99,20210512-1115,184.05,249.98,213.33
197.02,20210512-1115,184.05,249.98,213.33
202.47,20210512-1115,184.05,249.98,213.33
203.77,20210512-1115,184.05,249.98,213.33
208.42,20210512-1115,184.05,249.98,213.33
208.43,20210512-1115,184.05,249.98,213.33
210.02,20210512-1115,184.05,249.98,213.33
213.33,20210512-1115,184.05,249.98,213.33
213.33,20210512-1115,184.05,249.98,213.33
213.33,20210512-1115,184.05,249.98,213.33
213.33,20210512-1115,184.05,249.98,213.33
213.33,20210512-1115,184.05,249.98,213.33
216.15,20210512-1115,184.05,249.98,213.33
216.16,20210512-1115,184.05,249.98,213.33
216.44,20210512-1115,184.05,249.98,213.33
216.44,20210512-1115,184.05,249.98,213.33
216.45,20210512-1115,184.05,249.98,213.33
223.98,20210512-1115,184.05,249.98,213.33
234.66,20210512-1115,184.05,249.98,213.33
243.2,20210512-1115,184.05,249.98,213.33
249.98,20210512-1115,184.05,249.98,213.33
182.65,20210512-1130,182.65,248.58,212.23
191.0,20210512-1130,182.65,248.58,212.23
191.68,20210512-1130,182.65,248.58,212.23
195.09,20210512-1130,182.65,248.58,212.23
195.12,20210512-1130,182.65,248.58,212.23
201.12,20210512-1130,182.65,248.58,212.23
202.28,20210512-1130,182.65,248.58,212.23
206.7,20210512-1130,182.65,248.58,212.23
206.72,20210512-1130,182.65,248.58,212.23
208.79,20210512-1130,182.65,248.58,212.23
212.23,20210512-1130,182.65,248.58,212.23
212.23,20210512-1130,182.65,248.58,212.23
212.23,20210512-1130,182.65,248.58,212.23
212.23,20210512-1130,182.65,248.58,212.23
212.23,20210512-1130,182.65,248.58,212.23
214.44,20210512-1130,182.65,248.58,212.23
214.45,20210512-1130,182.65,248.58,212.23
214.74,20210512-1130,182.65,248.58,212.23
214.74,20210512-1130,182.65,248.58,212.23
214.75,20210512-1130,182.65,248.58,212.23
223.04,20210512-1130,182.65,248.58,212.23
233.45,20210512-1130,182.65,248.58,212.23
241.94,20210512-1130,182.65,248.58,212.23
248.58,20210512-1130,182.65,248.58,212.23
189.89,20210512-1145,189.89,249.08,211.2
193.26,20210512-1145,189.89,249.08,211.2
193.3,20210512-1145,189.89,249.08,211.2
199.85,20210512-1145,189.89,249.08,211.2
200.86,20210512-1145,189.89,249.08,211.2
205.06,20210512-1145,189.89,249.08,211.2
205.08,20210512-1145,189.89,249.08,211.2
207.63,20210512-1145,189.89,249.08,211.2
211.2,20210512-1145,189.89,249.08,211.2
211.2,20210512-1145,189.89,249.08,211.2
211.2,20210512-1145,189.89,249.08,211.2
211.2,20210512-1145,189.89,249.08,211.2
211.2,20210512-1145,189.89,249.08,211.2
212.82,20210512-1145,189.89,249.08,211.2
212.83,20210512-1145,189.89,249.08,211.2
213.11,20210512-1145,189.89,249.08,211.2
213.11,20210512-1145,189.89,249.08,211.2
213.12,20210512-1145,189.89,249.08,211.2
222.18,20210512-1145,189.89,249.08,211.2
232.32,20210512-1145,189.89,249.08,211.2
240.77,20210512-1145,189.89,249.08,211.2
247.26,20210512-1145,189.89,249.08,211.2
247.28,20210512-1145,189.89,249.08,211.2
249.08,20210512-1145,189.89,249.08,211.2
188.44,20210512-1200,188.44,246.4,210.54
189.53,20210512-1200,188.44,246.4,210.54
191.78,20210512-1200,188.44,246.4,210.54
191.82,20210512-1200,188.44,246.4,210.54
198.92,20210512-1200,188.44,246.4,210.54
199.79,20210512-1200,188.44,246.4,210.54
203.79,20210512-1200,188.44,246.4,210.54
203.8,20210512-1200,188.44,246.4,210.54
206.83,20210512-1200,188.44,246.4,210.54
210.54,20210512-1200,188.44,246.4,210.54
210.54,20210512-1200,188.44,246.4,210.54
210.54,20210512-1200,188.44,246.4,210.54
210.54,20210512-1200,188.44,246.4,210.54
210.54,20210512-1200,188.44,246.4,210.54
211.57,20210512-1200,188.44,246.4,210.54
211.58,20210512-1200,188.44,246.4,210.54
211.86,20210512-1200,188.44,246.4,210.54
211.86,20210512-1200,188.44,246.4,210.54
211.87,20210512-1200,188.44,246.4,210.54
221.7,20210512-1200,188.44,246.4,210.54
231.59,20210512-1200,188.44,246.4,210.54
240.01,20210512-1200,188.44,246.4,210.54
246.38,20210512-1200,188.44,246.4,210.54
246.4,20210512-1200,188.44,246.4,210.54
187.17,20210512-1215,187.17,245.74,210.07
189.19,20210512-1215,187.17,245.74,210.07
190.48,20210512-1215,187.17,245.74,210.07
190.51,20210512-1215,187.17,245.74,210.07
198.18,20210512-1215,187.17,245.74,210.07
198.91,20210512-1215,187.17,245.74,210.07
202.7,20210512-1215,187.17,245.74,210.07
202.71,20210512-1215,187.17,245.74,210.07
206.23,20210512-1215,187.17,245.74,210.07
210.07,20210512-1215,187.17,245.74,210.07
210.07,20210512-1215,187.17,245.74,210.07
210.07,20210512-1215,187.17,245.74,210.07
210.07,20210512-1215,187.17,245.74,210.07
210.07,20210512-1215,187.17,245.74,210.07
210.51,20210512-1215,187.17,245.74,210.07
210.52,20210512-1215,187.17,245.74,210.07
210.8,20210512-1215,187.17,245.74,210.07
210.8,20210512-1215,187.17,245.74,210.07
210.82,20210512-1215,187.17,245.74,210.07
221.43,20210512-1215,187.17,245.74,210.07
231.08,20210512-1215,187.17,245.74,210.07
239.48,20210512-1215,187.17,245.74,210.07
245.72,20210512-1215,187.17,245.74,210.07
245.74,20210512-1215,187.17,245.74,210.07
183.74,20210512-1230,183.74,241.9,207.17
186.64,20210512-1230,183.74,241.9,207.17
186.98,20210512-1230,183.74,241.9,207.17
187.02,20210512-1230,183.74,241.9,207.17
195.15,20210512-1230,183.74,241.9,207.17
195.73,20210512-1230,183.74,241.9,207.17
199.27,20210512-1230,183.74,241.9,207.17
199.28,20210512-1230,183.74,241.9,207.17
203.23,20210512-1230,183.74,241.9,207.17
207.03,20210512-1230,183.74,241.9,207.17
207.04,20210512-1230,183.74,241.9,207.17
207.17,20210512-1230,183.74,241.9,207.17
207.17,20210512-1230,183.74,241.9,207.17
207.17,20210512-1230,183.74,241.9,207.17
207.17,20210512-1230,183.74,241.9,207.17
207.17,20210512-1230,183.74,241.9,207.17
207.31,20210512-1230,183.74,241.9,207.17
207.31,20210512-1230,183.74,241.9,207.17
207.33,20210512-1230,183.74,241.9,207.17
218.59,20210512-1230,183.74,241.9,207.17
227.88,20210512-1230,183.74,241.9,207.17
236.17,20210512-1230,183.74,241.9,207.17
241.7,20210512-1230,183.74,241.9,207.17
241.9,20210512-1230,183.74,241.9,207.17
180.97,20210512-1245,180.97,237.35,204.56
184.16,20210512-1245,180.97,237.35,204.56
184.19,20210512-1245,180.97,237.35,204.56
184.75,20210512-1245,180.97,237.35,204.56
192.8,20210512-1245,180.97,237.35,204.56
193.24,20210512-1245,180.97,237.35,204.56
196.55,20210512-1245,180.97,237.35,204.56
196.56,20210512-1245,180.97,237.35,204.56
200.95,20210512-1245,180.97,237.35,204.56
204.27,20210512-1245,180.97,237.35,204.56
204.29,20210512-1245,180.97,237.35,204.56
204.56,20210512-1245,180.97,237.35,204.56
204.56,20210512-1245,180.97,237.35,204.56
204.57,20210512-1245,180.97,237.35,204.56
204.98,20210512-1245,180.97,237.35,204.56
204.98,20210512-1245,180.97,237.35,204.56
204.98,20210512-1245,180.97,237.35,204.56
204.98,20210512-1245,180.97,237.35,204.56
204.98,20210512-1245,180.97,237.35,204.56
216.5,20210512-1245,180.97,237.35,204.56
225.48,20210512-1245,180.97,237.35,204.56
233.68,20210512-1245,180.97,237.35,204.56
237.15,20210512-1245,180.97,237.35,204.56
237.35,20210512-1245,180.97,237.35,204.56
181.7,20210512-1300,181.7,237.39,205.76
184.9,20210512-1300,181.7,237.39,205.76
184.93,20210512-1300,181.7,237.39,205.76
186.42,20210512-1300,181.7,237.39,205.76
194.18,20210512-1300,181.7,237.39,205.76
194.49,20210512-1300,181.7,237.39,205.76
197.63,20210512-1300,181.7,237.39,205.76
197.65,20210512-1300,181.7,237.39,205.76
202.55,20210512-1300,181.7,237.39,205.76
205.48,20210512-1300,181.7,237.39,205.76
205.49,20210512-1300,181.7,237.39,205.76
205.76,20210512-1300,181.7,237.39,205.76
205.76,20210512-1300,181.7,237.39,205.76
205.77,20210512-1300,181.7,237.39,205.76
206.76,20210512-1300,181.7,237.39,205.76
206.76,20210512-1300,181.7,237.39,205.76
206.76,20210512-1300,181.7,237.39,205.76
206.76,20210512-1300,181.7,237.39,205.76
206.76,20210512-1300,181.7,237.39,205.76
218.59,20210512-1300,181.7,237.39,205.76
227.44,20210512-1300,181.7,237.39,205.76
235.71,20210512-1300,181.7,237.39,205.76
237.18,20210512-1300,181.7,237.39,205.76
237.39,20210512-1300,181.7,237.39,205.76
183.13,20210512-1315,183.13,238.34,207.76
186.34,20210512-1315,183.13,238.34,207.76
186.37,20210512-1315,183.13,238.34,207.76
188.84,20210512-1315,183.13,238.34,207.76
196.32,20210512-1315,183.13,238.34,207.76
196.49,20210512-1315,183.13,238.34,207.76
199.48,20210512-1315,183.13,238.34,207.76
199.49,20210512-1315,183.13,238.34,207.76
204.95,20210512-1315,183.13,238.34,207.76
207.47,20210512-1315,183.13,238.34,207.76
207.48,20210512-1315,183.13,238.34,207.76
207.76,20210512-1315,183.13,238.34,207.76
207.76,20210512-1315,183.13,238.34,207.76
207.77,20210512-1315,183.13,238.34,207.76
209.36,20210512-1315,183.13,238.34,207.76
209.36,20210512-1315,183.13,238.34,207.76
209.36,20210512-1315,183.13,238.34,207.76
209.36,20210512-1315,183.13,238.34,207.76
209.36,20210512-1315,183.13,238.34,207.76
221.56,20210512-1315,183.13,238.34,207.76
230.3,20210512-1315,183.13,238.34,207.76
238.09,20210512-1315,183.13,238.34,207.76
238.3,20210512-1315,183.13,238.34,207.76
238.34,20210512-1315,183.13,238.34,207.76
180.86,20210512-1330,180.86,234.46,205.57
184.03,20210512-1330,180.86,234.46,205.57
184.06,20210512-1330,180.86,234.46,205.57
187.44,20210512-1330,180.86,234.46,205.57
194.5,20210512-1330,180.86,234.46,205.57
194.53,20210512-1330,180.86,234.46,205.57
197.3,20210512-1330,180.86,234.46,205.57
197.31,20210512-1330,180.86,234.46,205.57
203.21,20210512-1330,180.86,234.46,205.57
205.28,20210512-1330,180.86,234.46,205.57
205.29,20210512-1330,180.86,234.46,205.57
205.57,20210512-1330,180.86,234.46,205.57
205.57,20210512-1330,180.86,234.46,205.57
205.58,20210512-1330,180.86,234.46,205.57
207.73,20210512-1330,180.86,234.46,205.57
207.73,20210512-1330,180.86,234.46,205.57
207.73,20210512-1330,180.86,234.46,205.57
207.73,20210512-1330,180.86,234.46,205.57
207.73,20210512-1330,180.86,234.46,205.57
220.05,20210512-1330,180.86,234.46,205.57
228.51,20210512-1330,180.86,234.46,205.57
234.21,20210512-1330,180.86,234.46,205.57
234.42,20210512-1330,180.86,234.46,205.57
234.46,20210512-1330,180.86,234.46,205.57
180.8,20210512-1345,180.8,233.44,205.88
183.96,20210512-1345,180.8,233.44,205.88
183.99,20210512-1345,180.8,233.44,205.88
188.32,20210512-1345,180.8,233.44,205.88
194.94,20210512-1345,180.8,233.44,205.88
195.05,20210512-1345,180.8,233.44,205.88
197.53,20210512-1345,180.8,233.44,205.88
197.54,20210512-1345,180.8,233.44,205.88
203.94,20210512-1345,180.8,233.44,205.88
205.59,20210512-1345,180.8,233.44,205.88
205.6,20210512-1345,180.8,233.44,205.88
205.88,20210512-1345,180.8,233.44,205.88
205.88,20210512-1345,180.8,233.44,205.88
205.89,20210512-1345,180.8,233.44,205.88
208.63,20210512-1345,180.8,233.44,205.88
208.63,20210512-1345,180.8,233.44,205.88
208.63,20210512-1345,180.8,233.44,205.88
208.63,20210512-1345,180.8,233.44,205.88
208.63,20210512-1345,180.8,233.44,205.88
221.22,20210512-1345,180.8,233.44,205.88
229.49,20210512-1345,180.8,233.44,205.88
233.19,20210512-1345,180.8,233.44,205.88
233.4,20210512-1345,180.8,233.44,205.88
233.44,20210512-1345,180.8,233.44,205.88
179.33,20210512-1400,179.33,230.59,204.59
182.45,20210512-1400,179.33,230.59,204.59
182.49,20210512-1400,179.33,230.59,204.59
187.74,20210512-1400,179.33,230.59,204.59
193.83,20210512-1400,179.33,230.59,204.59
194.08,20210512-1400,179.33,230.59,204.59
196.21,20210512-1400,179.33,230.59,204.59
196.22,20210512-1400,179.33,230.59,204.59
203.09,20210512-1400,179.33,230.59,204.59
204.3,20210512-1400,179.33,230.59,204.59
204.31,20210512-1400,179.33,230.59,204.59
204.59,20210512-1400,179.33,230.59,204.59
204.59,20210512-1400,179.33,230.59,204.59
204.6,20210512-1400,179.33,230.59,204.59
207.9,20210512-1400,179.33,230.59,204.59
207.9,20210512-1400,179.33,230.59,204.59
207.9,20210512-1400,179.33,230.59,204.59
207.9,20210512-1400,179.33,230.59,204.59
207.9,20210512-1400,179.33,230.59,204.59
220.66,20210512-1400,179.33,230.59,204.59
228.69,20210512-1400,179.33,230.59,204.59
230.35,20210512-1400,179.33,230.59,204.59
230.55,20210512-1400,179.33,230.59,204.59
230.59,20210512-1400,179.33,230.59,204.59
179.98,20210512-1415,179.98,226.7,202.225
180.02,20210512-1415,179.98,226.7,202.225
186.17,20210512-1415,179.98,226.7,202.225
191.69,20210512-1415,179.98,226.7,202.225
192.08,20210512-1415,179.98,226.7,202.225
193.86,20210512-1415,179.98,226.7,202.225
193.88,20210512-1415,179.98,226.7,202.225
201.16,20210512-1415,179.98,226.7,202.225
201.93,20210512-1415,179.98,226.7,202.225
201.94,20210512-1415,179.98,226.7,202.225
202.22,20210512-1415,179.98,226.7,202.225
202.22,20210512-1415,179.98,226.7,202.225
202.23,20210512-1415,179.98,226.7,202.225
206.08,20210512-1415,179.98,226.7,202.225
206.08,20210512-1415,179.98,226.7,202.225
206.08,20210512-1415,179.98,226.7,202.225
206.08,20210512-1415,179.98,226.7,202.225
206.08,20210512-1415,179.98,226.7,202.225
218.95,20210512-1415,179.98,226.7,202.225
226.29,20210512-1415,179.98,226.7,202.225
226.49,20210512-1415,179.98,226.7,202.225
226.53,20210512-1415,179.98,226.7,202.225
226.69,20210512-1415,179.98,226.7,202.225
226.7,20210512-1415,179.98,226.7,202.225
173.31,20210512-1430,173.31,222.31,199.51
177.23,20210512-1430,173.31,222.31,199.51
177.27,20210512-1430,173.31,222.31,199.51
184.26,20210512-1430,173.31,222.31,199.51
189.24,20210512-1430,173.31,222.31,199.51
189.75,20210512-1430,173.31,222.31,199.51
191.19,20210512-1430,173.31,222.31,199.51
191.21,20210512-1430,173.31,222.31,199.51
198.89,20210512-1430,173.31,222.31,199.51
199.22,20210512-1430,173.31,222.31,199.51
199.24,20210512-1430,173.31,222.31,199.51
199.51,20210512-1430,173.31,222.31,199.51
199.51,20210512-1430,173.31,222.31,199.51
199.52,20210512-1430,173.31,222.31,199.51
203.89,20210512-1430,173.31,222.31,199.51
203.89,20210512-1430,173.31,222.31,199.51
203.89,20210512-1430,173.31,222.31,199.51
203.89,20210512-1430,173.31,222.31,199.51
203.89,20210512-1430,173.31,222.31,199.51
216.83,20210512-1430,173.31,222.31,199.51
221.91,20210512-1430,173.31,222.31,199.51
222.11,20210512-1430,173.31,222.31,199.51
222.15,20210512-1430,173.31,222.31,199.51
222.31,20210512-1430,173.31,222.31,199.51
169.67,20210512-1445,169.67,215.69,194.77
172.68,20210512-1445,169.67,215.69,194.77
172.71,20210512-1445,169.67,215.69,194.77
180.46,20210512-1445,169.67,215.69,194.77
184.85,20210512-1445,169.67,215.69,194.77
185.49,20210512-1445,169.67,215.69,194.77
186.58,20210512-1445,169.67,215.69,194.77
186.59,20210512-1445,169.67,215.69,194.77
194.49,20210512-1445,169.67,215.69,194.77
194.5,20210512-1445,169.67,215.69,194.77
194.58,20210512-1445,169.67,215.69,194.77
194.77,20210512-1445,169.67,215.69,194.77
194.77,20210512-1445,169.67,215.69,194.77
194.78,20210512-1445,169.67,215.69,194.77
199.62,20210512-1445,169.67,215.69,194.77
199.62,20210512-1445,169.67,215.69,194.77
199.62,20210512-1445,169.67,215.69,194.77
199.62,20210512-1445,169.67,215.69,194.77
199.62,20210512-1445,169.67,215.69,194.77
212.49,20210512-1445,169.67,215.69,194.77
215.3,20210512-1445,169.67,215.69,194.77
215.5,20210512-1445,169.67,215.69,194.77
215.53,20210512-1445,169.67,215.69,194.77
215.69,20210512-1445,169.67,215.69,194.77
171.12,20210512-1500,171.12,215.65,196.0
173.32,20210512-1500,171.12,215.65,196.0
180.77,20210512-1500,171.12,215.65,196.0
182.08,20210512-1500,171.12,215.65,196.0
186.02,20210512-1500,171.12,215.65,196.0
186.8,20210512-1500,171.12,215.65,196.0
187.57,20210512-1500,171.12,215.65,196.0
195.6,20210512-1500,171.12,215.65,196.0
195.61,20210512-1500,171.12,215.65,196.0
195.88,20210512-1500,171.12,215.65,196.0
195.88,20210512-1500,171.12,215.65,196.0
195.89,20210512-1500,171.12,215.65,196.0
196.11,20210512-1500,171.12,215.65,196.0
201.33,20210512-1500,171.12,215.65,196.0
201.33,20210512-1500,171.12,215.65,196.0
201.33,20210512-1500,171.12,215.65,196.0
201.33,20210512-1500,171.12,215.65,196.0
201.33,20210512-1500,171.12,215.65,196.0
214.52,20210512-1500,171.12,215.65,196.0
215.18,20210512-1500,171.12,215.65,196.0
215.37,20210512-1500,171.12,215.65,196.0
215.41,20210512-1500,171.12,215.65,196.0
215.57,20210512-1500,171.12,215.65,196.0
215.65,20210512-1500,171.12,215.65,196.0
168.95,20210512-1515,168.95,210.97,192.855
170.3,20210512-1515,168.95,210.97,192.855
178.4,20210512-1515,168.95,210.97,192.855
179.85,20210512-1515,168.95,210.97,192.855
182.86,20210512-1515,168.95,210.97,192.855
183.25,20210512-1515,168.95,210.97,192.855
184.15,20210512-1515,168.95,210.97,192.855
184.6,20210512-1515,168.95,210.97,192.855
192.57,20210512-1515,168.95,210.97,192.855
192.58,20210512-1515,168.95,210.97,192.855
192.85,20210512-1515,168.95,210.97,192.855
192.85,20210512-1515,168.95,210.97,192.855
192.86,20210512-1515,168.95,210.97,192.855
193.49,20210512-1515,168.95,210.97,192.855
198.78,20210512-1515,168.95,210.97,192.855
198.78,20210512-1515,168.95,210.97,192.855
198.78,20210512-1515,168.95,210.97,192.855
198.78,20210512-1515,168.95,210.97,192.855
198.78,20210512-1515,168.95,210.97,192.855
210.71,20210512-1515,168.95,210.97,192.855
210.71,20210512-1515,168.95,210.97,192.855
210.74,20210512-1515,168.95,210.97,192.855
210.89,20210512-1515,168.95,210.97,192.855
210.97,20210512-1515,168.95,210.97,192.855
171.17,20210512-1530,171.17,213.48,194.835
171.71,20210512-1530,171.17,213.48,194.835
180.67,20210512-1530,171.17,213.48,194.835
182.29,20210512-1530,171.17,213.48,194.835
185.21,20210512-1530,171.17,213.48,194.835
185.24,20210512-1530,171.17,213.48,194.835
186.29,20210512-1530,171.17,213.48,194.835
186.42,20210512-1530,171.17,213.48,194.835
194.55,20210512-1530,171.17,213.48,194.835
194.56,20210512-1530,171.17,213.48,194.835
194.83,20210512-1530,171.17,213.48,194.835
194.83,20210512-1530,171.17,213.48,194.835
194.84,20210512-1530,171.17,213.48,194.835
195.9,20210512-1530,171.17,213.48,194.835
201.4,20210512-1530,171.17,213.48,194.835
201.4,20210512-1530,171.17,213.48,194.835
201.4,20210512-1530,171.17,213.48,194.835
201.4,20210512-1530,171.17,213.48,194.835
201.4,20210512-1530,171.17,213.48,194.835
213.48,20210512-1530,171.17,213.48,194.835
213.48,20210512-1530,171.17,213.48,194.835
213.48,20210512-1530,171.17,213.48,194.835
213.48,20210512-1530,171.17,213.48,194.835
213.48,20210512-1530,171.17,213.48,194.835
171.79,20210512-1545,171.79,214.64,195.325
172.09,20210512-1545,171.79,214.64,195.325
181.56,20210512-1545,171.79,214.64,195.325
183.34,20210512-1545,171.79,214.64,195.325
185.82,20210512-1545,171.79,214.64,195.325
186.15,20210512-1545,171.79,214.64,195.325
186.82,20210512-1545,171.79,214.64,195.325
187.01,20210512-1545,171.79,214.64,195.325
195.04,20210512-1545,171.79,214.64,195.325
195.05,20210512-1545,171.79,214.64,195.325
195.32,20210512-1545,171.79,214.64,195.325
195.32,20210512-1545,171.79,214.64,195.325
195.33,20210512-1545,171.79,214.64,195.325
196.81,20210512-1545,171.79,214.64,195.325
202.49,20210512-1545,171.79,214.64,195.325
202.49,20210512-1545,171.79,214.64,195.325
202.49,20210512-1545,171.79,214.64,195.325
202.49,20210512-1545,171.79,214.64,195.325
202.49,20210512-1545,171.79,214.64,195.325
214.64,20210512-1545,171.79,214.64,195.325
214.64,20210512-1545,171.79,214.64,195.325
214.64,20210512-1545,171.79,214.64,195.325
214.64,20210512-1545,171.79,214.64,195.325
214.64,20210512-1545,171.79,214.64,195.325
172.19,20210512-1600,172.19,216.2,196.175
173.34,20210512-1600,172.19,216.2,196.175
182.79,20210512-1600,172.19,216.2,196.175
184.75,20210512-1600,172.19,216.2,196.175
186.75,20210512-1600,172.19,216.2,196.175
187.44,20210512-1600,172.19,216.2,196.175
187.56,20210512-1600,172.19,216.2,196.175
188.08,20210512-1600,172.19,216.2,196.175
195.89,20210512-1600,172.19,216.2,196.175
195.9,20210512-1600,172.19,216.2,196.175
196.17,20210512-1600,172.19,216.2,196.175
196.17,20210512-1600,172.19,216.2,196.175
196.18,20210512-1600,172.19,216.2,196.175
198.1,20210512-1600,172.19,216.2,196.175
203.96,20210512-1600,172.19,216.2,196.175
203.96,20210512-1600,172.19,216.2,196.175
203.96,20210512-1600,172.19,216.2,196.175
203.96,20210512-1600,172.19,216.2,196.175
203.96,20210512-1600,172.19,216.2,196.175
216.2,20210512-1600,172.19,216.2,196.175
216.2,20210512-1600,172.19,216.2,196.175
216.2,20210512-1600,172.19,216.2,196.175
216.2,20210512-1600,172.19,216.2,196.175
216.2,20210512-1600,172.19,216.2,196.175
172.04,20210512-1615,172.04,217.09,196.415
174.05,20210512-1615,172.04,217.09,196.415
183.46,20210512-1615,172.04,217.09,196.415
185.58,20210512-1615,172.04,217.09,196.415
187.09,20210512-1615,172.04,217.09,196.415
187.71,20210512-1615,172.04,217.09,196.415
188.15,20210512-1615,172.04,217.09,196.415
188.57,20210512-1615,172.04,217.09,196.415
196.13,20210512-1615,172.04,217.09,196.415
196.14,20210512-1615,172.04,217.09,196.415
196.41,20210512-1615,172.04,217.09,196.415
196.41,20210512-1615,172.04,217.09,196.415
196.42,20210512-1615,172.04,217.09,196.415
198.78,20210512-1615,172.04,217.09,196.415
204.8,20210512-1615,172.04,217.09,196.415
204.8,20210512-1615,172.04,217.09,196.415
204.8,20210512-1615,172.04,217.09,196.415
204.8,20210512-1615,172.04,217.09,196.415
204.8,20210512-1615,172.04,217.09,196.415
217.09,20210512-1615,172.04,217.09,196.415
217.09,20210512-1615,172.04,217.09,196.415
